time [s],position [m],elevation xf [m]
13.8905,-0.0190800371498746,0.0175172420671979
13.891,-0.0190372729766715,0.0175555226183155
13.8915,-0.0189944452355978,0.01759373529358
13.892,-0.018951554125988,0.0176318798769902
13.8925,-0.0189085998473763,0.0176699561528729
13.893,-0.0188655825994969,0.0177079639058846
13.8935,-0.0188225025822826,0.0177459029210153
13.894,-0.0187793599958635,0.0177837729835909
13.8945,-0.0187361550405673,0.017821573879276
13.895,-0.0186928879169179,0.0178593053940766
13.8955,-0.0186495588256339,0.0178969673143436
13.896,-0.0186061679676293,0.0179345594267747
13.8965,-0.0185627155440115,0.0179720815184174
13.897,-0.0185192017560806,0.0180095333766727
13.8975,-0.0184756268053294,0.0180469147892967
13.898,-0.0184319908934414,0.0180842255444043
13.8985,-0.0183882942222909,0.0181214654304713
13.899,-0.0183445369939422,0.0181586342363378
13.8995,-0.0183007194106476,0.0181957317512107
13.9,-0.0182568416748482,0.0182327577646666
13.9005,-0.0182129039891722,0.0182697120666542
13.901,-0.0181689065564336,0.0183065944474979
13.9015,-0.0181248495796327,0.0183434046978998
13.902,-0.0180807332619543,0.0183801426089426
13.9025,-0.0180365578067668,0.0184168079720931
13.903,-0.0179923234176221,0.0184534005792038
13.9035,-0.0179480302982545,0.0184899202225165
13.904,-0.017903678652579,0.0185263666946651
13.9045,-0.0178592686846919,0.0185627397886776
13.905,-0.0178148005988693,0.0185990392979795
13.9055,-0.0177702745995657,0.0186352650163965
13.906,-0.0177256908914142,0.0186714167381567
13.9065,-0.0176810496792254,0.018707494257894
13.907,-0.0176363511679857,0.0187434973706504
13.9075,-0.0175915955628577,0.0187794258718788
13.908,-0.0175467830691787,0.0188152795574456
13.9085,-0.0175019138924598,0.0188510582236338
13.909,-0.0174569882383853,0.0188867616671451
13.9095,-0.0174120063128122,0.0189223896851026
13.91,-0.0173669683217684,0.0189579420750545
13.9105,-0.0173218744714527,0.0189934186349751
13.911,-0.0172767249682341,0.0190288191632687
13.9115,-0.0172315200186498,0.0190641434587719
13.912,-0.0171862598294058,0.019099391320756
13.9125,-0.017140944607375,0.0191345625489299
13.913,-0.0170955745595971,0.0191696569434423
13.9135,-0.0170501498932772,0.0192046743048848
13.914,-0.0170046708157851,0.0192396144342944
13.9145,-0.0169591375346547,0.0192744771331554
13.915,-0.0169135502575834,0.0193092622034028
13.9155,-0.0168679091924298,0.0193439694474247
13.916,-0.016822214547215,0.0193785986680642
13.9165,-0.0167764665301203,0.0194131496686225
13.917,-0.0167306653494863,0.0194476222528616
13.9175,-0.0166848112138132,0.019482016225006
13.918,-0.016638904331759,0.0195163313897458
13.9185,-0.0165929449121384,0.0195505675522392
13.919,-0.0165469331639232,0.0195847245181145
13.9195,-0.0165008692962404,0.0196188020934728
13.92,-0.0164547535183714,0.0196528000848908
13.9205,-0.0164085860397518,0.0196867182994224
13.921,-0.0163623670699702,0.0197205565446015
13.9215,-0.0163160968187666,0.019754314628445
13.922,-0.0162697754960331,0.0197879923594539
13.9225,-0.016223403311812,0.0198215895466166
13.923,-0.0161769804762948,0.0198551059994111
13.9235,-0.0161305071998219,0.0198885415278069
13.924,-0.0160839836928819,0.0199218959422677
13.9245,-0.0160374101661097,0.0199551690537536
13.925,-0.015990786830287,0.0199883606737233
13.9255,-0.0159441138963405,0.0200214706141363
13.926,-0.0158973915753411,0.0200544986874553
13.9265,-0.0158506200785038,0.0200874447066484
13.927,-0.0158037996171859,0.0201203084851909
13.9275,-0.0157569304028867,0.0201530898370684
13.928,-0.0157100126472465,0.0201857885767775
13.9285,-0.0156630465620457,0.0202184045193298
13.929,-0.0156160323592039,0.0202509374802523
13.9295,-0.0155689702507796,0.0202833872755904
13.93,-0.015521860448968,0.0203157537219103
13.9305,-0.0154747031661018,0.0203480366362999
13.931,-0.0154274986146492,0.0203802358363719
13.9315,-0.0153802470072132,0.0204123511402657
13.932,-0.0153329485565311,0.0204443823666487
13.9325,-0.0152856034754737,0.0204763293347191
13.933,-0.0152382119770437,0.0205081918642076
13.9335,-0.0151907742743754,0.020539969775379
13.934,-0.0151432905807342,0.0205716628890346
13.9345,-0.0150957611095145,0.0206032710265141
13.935,-0.0150481860742403,0.0206347940096971
13.9355,-0.0150005656885634,0.020666231661005
13.936,-0.0149529001662626,0.0206975838034035
13.9365,-0.0149051897212432,0.0207288502604036
13.937,-0.014857434567536,0.0207600308560638
13.9375,-0.014809634919296,0.0207911254149921
13.938,-0.0147617909908022,0.020822133762347
13.9385,-0.0147139029964565,0.02085305572384
13.939,-0.0146659711507822,0.0208838911257371
13.9395,-0.0146179956684244,0.0209146397948603
13.94,-0.0145699767641479,0.0209453015585893
13.9405,-0.0145219146528368,0.0209758762448635
13.941,-0.0144738095494939,0.021006363682183
13.9415,-0.0144256616692396,0.0210367636996106
13.942,-0.0143774712273105,0.0210670761267736
13.9425,-0.0143292384390595,0.0210973007938648
13.943,-0.0142809635199545,0.0211274375316443
13.9435,-0.0142326466855767,0.0211574861714411
13.944,-0.0141842881516216,0.0211874465451543
13.9445,-0.0141358881338958,0.0212173184852549
13.945,-0.0140874468483183,0.021247101824787
13.9455,-0.0140389645109182,0.0212767963973689
13.946,-0.013990441337834,0.0213064020371955
13.9465,-0.0139418775453134,0.0213359185790384
13.947,-0.0138932733497121,0.021365345858248
13.9475,-0.013844628967492,0.0213946837107547
13.948,-0.013795944615222,0.02142393197307
13.9485,-0.0137472205095759,0.0214530904822877
13.949,-0.0136984568673315,0.0214821590760857
13.9495,-0.0136496539053705,0.0215111375927263
13.95,-0.0136008118406772,0.0215400258710582
13.9505,-0.0135519308903371,0.0215688237505171
13.951,-0.013503011271537,0.0215975310711272
13.9515,-0.0134540532015636,0.0216261476735019
13.952,-0.0134050568978019,0.0216546733988454
13.9525,-0.013356022577736,0.0216831080889533
13.953,-0.0133069504589467,0.0217114515862136
13.9535,-0.013257840759111,0.0217397037336082
13.954,-0.0132086936960017,0.0217678643747134
13.9545,-0.0131595094874862,0.0217959333537008
13.955,-0.0131102883515252,0.0218239105153388
13.9555,-0.0130610305061724,0.0218517957049927
13.956,-0.0130117361695736,0.0218795887686262
13.9565,-0.0129624055599649,0.0219072895528019
13.957,-0.0129130388956731,0.0219348979046821
13.9575,-0.0128636363951143,0.0219624136720298
13.958,-0.0128141982767922,0.0219898367032093
13.9585,-0.0127647247592985,0.0220171668471871
13.959,-0.0127152160613114,0.022044403953532
13.9595,-0.0126656724015941,0.022071547872417
13.96,-0.0126160939989953,0.0220985984546183
13.9605,-0.0125664810724468,0.0221255555515176
13.961,-0.0125168338409638,0.0221524190151014
13.9615,-0.0124671525236435,0.0221791886979621
13.962,-0.0124174373396636,0.0222058644532989
13.9625,-0.0123676885082828,0.0222324461349174
13.963,-0.0123179062488388,0.0222589335972308
13.9635,-0.0122680907807473,0.0222853266952603
13.964,-0.0122182423235019,0.0223116252846352
13.9645,-0.0121683610966731,0.0223378292215934
13.965,-0.0121184473199063,0.0223639383629823
13.9655,-0.0120685012129221,0.0223899525662582
13.966,-0.0120185229955154,0.0224158716894873
13.9665,-0.0119685128875531,0.0224416955913459
13.967,-0.0119184711089749,0.0224674241311206
13.9675,-0.0118683978797916,0.0224930571687083
13.968,-0.0118182934200839,0.0225185945646169
13.9685,-0.0117681579500021,0.0225440361799651
13.969,-0.0117179916897651,0.0225693818764825
13.9695,-0.0116677948596588,0.0225946315165104
13.97,-0.0116175676800361,0.0226197849630008
13.9705,-0.0115673103713157,0.0226448420795173
13.971,-0.0115170231539805,0.0226698027302352
13.9715,-0.0114667062485781,0.022694666779941
13.972,-0.0114163598757186,0.0227194340940324
13.9725,-0.011365984256074,0.0227441045385191
13.973,-0.0113155796103779,0.0227686779800216
13.9735,-0.0112651461594239,0.0227931542857718
13.974,-0.0112146841240647,0.0228175333236131
13.9745,-0.0111641937252119,0.0228418149619993
13.975,-0.0111136751838341,0.0228659990699954
13.9755,-0.0110631287209567,0.0228900855172772
13.976,-0.0110125545576611,0.0229140741741303
13.9765,-0.0109619529150825,0.0229379649114513
13.977,-0.0109113240144109,0.0229617576007459
13.9775,-0.010860668076889,0.0229854521141299
13.978,-0.0108099853238109,0.0230090483243282
13.9785,-0.0107592759765223,0.0230325461046747
13.979,-0.0107085402564193,0.0230559453291116
13.9795,-0.0106577783849464,0.0230792458721896
13.98,-0.0106069905835972,0.0231024476090669
13.9805,-0.0105561770739124,0.0231255504155087
13.981,-0.0105053380774791,0.0231485541678874
13.9815,-0.0104544738159299,0.0231714587431815
13.982,-0.0104035845109426,0.0231942640189751
13.9825,-0.0103526703842378,0.0232169698734575
13.983,-0.0103017316575796,0.0232395761854229
13.9835,-0.010250768552774,0.0232620828342688
13.984,-0.0101997812916672,0.0232844896999967
13.9845,-0.0101487700961461,0.0233067966632104
13.985,-0.0100977351881367,0.0233290036051159
13.9855,-0.0100466767896028,0.0233511104075203
13.986,-0.00999559512254558,0.0233731169528314
13.9865,-0.00994449040900292,0.0233950231240567
13.987,-0.00989336287104739,0.0234168288048029
13.9875,-0.00984221273078659,0.0234385338792746
13.988,-0.00979104021036169,0.023460138232274
13.9885,-0.00973984553194593,0.0234816417491999
13.989,-0.00968862891774478,0.0235030443160465
13.9895,-0.00963739058999448,0.0235243458194029
13.99,-0.00958613077096055,0.0235455461464522
13.9905,-0.00953484968293816,0.0235666451849701
13.991,-0.00948354754824975,0.0235876428233244
13.9915,-0.0094322245892453,0.0236085389504738
13.992,-0.00938088102830096,0.0236293334559668
13.9925,-0.00932951708781751,0.0236500262299409
13.993,-0.00927813299022054,0.0236706171631215
13.9935,-0.00922672895795895,0.0236911061468205
13.994,-0.00917530521350353,0.0237114930729358
13.9945,-0.00912386197934703,0.0237317778339494
13.995,-0.0090723994780028,0.0237519603229269
13.9955,-0.0090209179320032,0.0237720404335163
13.996,-0.0089694175638998,0.0237920180599462
13.9965,-0.00891789859626196,0.0238118930970253
13.997,-0.00886636125167523,0.0238316654401408
13.9975,-0.00881480575274164,0.0238513349852574
13.998,-0.00876323232207811,0.0238709016289155
13.9985,-0.00871164118231506,0.0238903652682307
13.999,-0.00866003255609646,0.0239097258008918
13.9995,-0.00860840666607847,0.0239289831251598
14,-0.00855676373492789,0.0239481371398667
14.0005,-0.00850510398532231,0.0239671877444137
14.001,-0.00845342763994864,0.02398613483877
14.0015,-0.00840173492150166,0.0240049783234718
14.002,-0.00835002605268414,0.0240237180996201
14.0025,-0.00829830125620534,0.0240423540688799
14.003,-0.0082465607547796,0.0240608861334787
14.0035,-0.0081948047711264,0.0240793141962045
14.004,-0.00814303352796896,0.0240976381604048
14.0045,-0.00809124724803268,0.0241158579299851
14.005,-0.00803944615404536,0.024133973409407
14.0055,-0.00798763046873568,0.024151984503687
14.006,-0.00793580041483172,0.0241698911183949
14.0065,-0.00788395621506131,0.0241876931596518
14.007,-0.00783209809214959,0.0242053905341294
14.0075,-0.00778022626881941,0.0242229831490474
14.008,-0.00772834096778979,0.0242404709121724
14.0085,-0.00767644241177446,0.0242578537318163
14.009,-0.00762453082348198,0.0242751315168346
14.0095,-0.00757260642561432,0.0242923041766243
14.01,-0.00752066944086529,0.024309371621123
14.0105,-0.00746872009192077,0.0243263337608067
14.011,-0.00741675860145713,0.0243431905066878
14.0115,-0.00736478519213984,0.0243599417703142
14.012,-0.00731280008662356,0.024376587463767
14.0125,-0.00726080350755065,0.0243931274996587
14.013,-0.00720879567754972,0.0244095617911319
14.0135,-0.00715677681923573,0.0244258902518569
14.014,-0.00710474715520855,0.0244421127960304
14.0145,-0.00705270690805145,0.0244582293383737
14.015,-0.00700065630033122,0.0244742397941303
14.0155,-0.00694859555459672,0.024490144079065
14.016,-0.00689652489337738,0.0245059421094613
14.0165,-0.00684444453918333,0.02452163380212
14.017,-0.00679235471450396,0.0245372190743569
14.0175,-0.00674025564180634,0.0245526978440015
14.018,-0.00668814754353544,0.0245680700293948
14.0185,-0.00663603064211264,0.0245833355493872
14.019,-0.00658390515993417,0.0245984943233374
14.0195,-0.00653177131937137,0.0246135462711094
14.02,-0.00647962934276907,0.0246284913130715
14.0205,-0.00642747945244418,0.0246433293700939
14.021,-0.00637532187068583,0.024658060363547
14.0215,-0.00632315681975386,0.0246726842152993
14.022,-0.00627098452187732,0.0246872008477155
14.0225,-0.00621880519925482,0.0247016101836548
14.023,-0.00616661907405211,0.0247159121464686
14.0235,-0.00611442636840241,0.0247301066599985
14.024,-0.00606222730440494,0.0247441936485747
14.0245,-0.00601002210412339,0.0247581730370139
14.025,-0.00595781098958609,0.0247720447506171
14.0255,-0.0059055941827845,0.0247858087151676
14.026,-0.00585337190567176,0.0247994648569295
14.0265,-0.00580114438016274,0.0248130131026453
14.027,-0.00574891182813267,0.0248264533795337
14.0275,-0.00569667447141555,0.0248397856152883
14.028,-0.00564443253180432,0.0248530097380748
14.0285,-0.00559218623104939,0.0248661256765294
14.029,-0.00553993579085714,0.024879133359757
14.0295,-0.00548768143289002,0.0248920327173286
14.03,-0.00543542337876513,0.0249048236792798
14.0305,-0.00538316185005263,0.0249175061761085
14.031,-0.00533089706827598,0.0249300801387729
14.0315,-0.00527862925491041,0.0249425454986896
14.032,-0.00522635863138139,0.0249549021877316
14.0325,-0.00517408541906481,0.0249671501382259
14.033,-0.00512180983928548,0.024979289282952
14.0335,-0.00506953211331562,0.0249913195551394
14.034,-0.00501725246237505,0.025003240888466
14.0345,-0.00496497110762964,0.0250150532170556
14.035,-0.0049126882701898,0.0250267564754763
14.0355,-0.00486040417111073,0.0250383505987383
14.036,-0.0048081190313908,0.0250498355222918
14.0365,-0.00475583307197013,0.0250612111820251
14.037,-0.00470354651373088,0.0250724775142624
14.0375,-0.00465125957749487,0.0250836344557621
14.038,-0.00459897248402389,0.0250946819437143
14.0385,-0.00454668545401822,0.0251056199157393
14.039,-0.00449439870811508,0.0251164483098853
14.0395,-0.00444211246688887,0.0251271670646263
14.04,-0.00438982695084958,0.0251377761188604
14.0405,-0.00433754238044138,0.0251482754119076
14.041,-0.00428525897604265,0.0251586648835077
14.0415,-0.00423297695796462,0.0251689444738185
14.042,-0.00418069654644976,0.0251791141234138
14.0425,-0.004128417961672,0.0251891737732814
14.043,-0.00407614142373521,0.0251991233648208
14.0435,-0.00402386715267166,0.0252089628398418
14.044,-0.00397159536844225,0.0252186921405622
14.0445,-0.00391932629093493,0.0252283112096058
14.045,-0.00386706013996328,0.0252378199900005
14.0455,-0.00381479713526658,0.0252472184251764
14.046,-0.0037625374965084,0.0252565064589639
14.0465,-0.003710281443275,0.0252656840355916
14.047,-0.00365802919507557,0.0252747510996846
14.0475,-0.00360578097134068,0.0252837075962622
14.048,-0.00355353699142081,0.0252925534707366
14.0485,-0.00350129747458648,0.0253012886689104
14.049,-0.00344906264002678,0.0253099131369751
14.0495,-0.00339683270684781,0.0253184268215089
14.05,-0.0033446078940729,0.0253268296694752
14.0505,-0.0032923884206411,0.0253351216282203
14.051,-0.00324017450540566,0.025343302645472
14.0515,-0.00318796636713417,0.0253513726693375
14.052,-0.00313576422450712,0.0253593316483014
14.0525,-0.00308356829611633,0.0253671795312244
14.053,-0.00303137880046533,0.025374916267341
14.0535,-0.00297919595596695,0.0253825418062578
14.054,-0.00292701998094364,0.0253900560979519
14.0545,-0.00287485109362596,0.025397459092769
14.055,-0.00282268951215114,0.0254047507414216
14.0555,-0.00277053545456313,0.0254119309949874
14.056,-0.00271838913881123,0.0254189998049073
14.0565,-0.0026662507827485,0.0254259571229839
14.057,-0.00261412060413193,0.0254328029013797
14.0575,-0.00256199882062098,0.0254395370926155
14.058,-0.00250988564977607,0.0254461596495686
14.0585,-0.00245778130905869,0.0254526705254709
14.059,-0.00240568601582998,0.025459069673908
14.0595,-0.00235359998734917,0.0254653570488166
14.06,-0.00230152344077378,0.0254715326044837
14.0605,-0.00224945659315811,0.0254775962955441
14.061,-0.00219739966145169,0.02548354807698
14.0615,-0.00214535286249955,0.0254893879041182
14.062,-0.00209331641304064,0.0254951157326292
14.0625,-0.00204129052970635,0.0255007315185257
14.063,-0.00198927542902067,0.0255062352181607
14.0635,-0.00193727132739876,0.0255116267882262
14.064,-0.00188527844114528,0.0255169061857516
14.0645,-0.00183329698645479,0.0255220733681024
14.065,-0.00178132717941007,0.0255271282929785
14.0655,-0.00172936923598072,0.0255320709184129
14.066,-0.00167742337202323,0.0255369012027702
14.0665,-0.00162548980327962,0.0255416191047451
14.067,-0.00157356874537584,0.0255462245833614
14.0675,-0.00152166041382196,0.02555071759797
14.068,-0.00146976502401069,0.0255550981082479
14.0685,-0.00141788279121587,0.0255593660741971
14.069,-0.00136601393059287,0.0255635214561425
14.0695,-0.00131415865717609,0.0255675642147315
14.07,-0.00126231718587937,0.0255714943109321
14.0705,-0.00121048973149448,0.0255753117060319
14.071,-0.00115867650868963,0.0255790163616367
14.0715,-0.00110687773200965,0.0255826082396692
14.072,-0.00105509361587448,0.0255860873023683
14.0725,-0.0010033243745777,0.0255894535122872
14.073,-0.000951570222286631,0.0255927068322928
14.0735,-0.000899831373040961,0.0255958472255641
14.074,-0.000848108040751157,0.0255988746555914
14.0745,-0.000796400439198697,0.0256017890861751
14.075,-0.00074470878203452,0.0256045904814245
14.0755,-0.000693033282777579,0.0256072788057569
14.076,-0.000641374154815029,0.0256098540238965
14.0765,-0.000589731611400684,0.0256123161008732
14.077,-0.000538105865653565,0.0256146650020218
14.0775,-0.00048649713055807,0.0256169006929811
14.078,-0.000434905618962489,0.0256190231396926
14.0785,-0.000383331543577482,0.0256210323083998
14.079,-0.000331775116976324,0.0256229281656473
14.0795,-0.000280236551593338,0.0256247106782798
14.08,-0.000228716059722481,0.0256263798134412
14.0805,-0.000177213853517455,0.025627935538574
14.081,-0.000125730144990273,0.025629377821418
14.0815,-7.42651460097615e-05,0.0256307066300101
14.082,-2.28190683017055e-05,0.0256319219326829
14.0825,2.86078765525822e-05,0.0256330236980644
14.083,8.00154771177868e-05,0.0256340118950771
14.0835,0.000131403522104394,0.0256348864929371
14.084,0.000182771800370152,0.0256356474611537
14.0845,0.000234120100921614,0.0256362947695287
14.085,0.000285448212913716,0.0256368283881554
14.0855,0.000336755925652195,0.0256372482874185
14.086,0.000388043028593226,0.0256375544379931
14.0865,0.000439309311344929,0.0256377468108442
14.087,0.00049055456366877,0.0256378253772264
14.0875,0.000541778575479504,0.0256377901086829
14.088,0.00059298113684651,0.0256376409770456
14.0885,0.00064416203799538,0.0256373779544339
14.089,0.000695321069307659,0.025637001013255
14.0895,0.000746458021322385,0.0256365101262028
14.09,0.000797572684737514,0.0256359052662578
14.0905,0.000848664850409774,0.0256351864066869
14.091,0.000899734309356088,0.0256343535210426
14.0915,0.000950780852755111,0.025633406583163
14.092,0.00100180427194699,0.0256323455671712
14.0925,0.00105280435843485,0.0256311704474755
14.093,0.00110378090388631,0.0256298811987684
14.0935,0.00115473370013322,0.025628477796027
14.094,0.00120566253917318,0.0256269602145125
14.0945,0.001256567213171,0.0256253284297701
14.095,0.00130744751445849,0.0256235824176286
14.0955,0.00135830323553598,0.0256217221542006
14.096,0.00140913416907373,0.0256197476158821
14.0965,0.00145994010791175,0.0256176587793526
14.097,0.0015107208450613,0.0256154556215748
14.0975,0.00156147617370633,0.0256131381197947
14.098,0.00161220588720327,0.0256107062515416
14.0985,0.00166290977908254,0.025608159994628
14.099,0.00171358764304995,0.0256054993271499
14.0995,0.0017642392729864,0.0256027242274861
14.1,0.00181486446295019,0.0255998346742994
14.1005,0.00186546300717667,0.0255968306465356
14.101,0.00191603470007971,0.0255937121234243
14.1015,0.00196657933625313,0.025590479084479
14.102,0.00201709671047056,0.0255871315094966
14.1025,0.0020675866176868,0.0255836693785587
14.103,0.00211804885303937,0.0255800926720308
14.1035,0.00216848321184827,0.0255764013705632
14.104,0.00221888948961743,0.0255725954550908
14.1045,0.00226926748203619,0.0255686749068338
14.105,0.00231961698497906,0.0255646397072976
14.1055,0.0023699377945072,0.0255604898382735
14.106,0.0024202297068699,0.0255562252818388
14.1065,0.00247049251850427,0.0255518460203575
14.107,0.00252072602603684,0.0255473520364801
14.1075,0.00257093002628489,0.0255427433131448
14.108,0.00262110431625628,0.0255380198335772
14.1085,0.00267124869315094,0.0255331815812915
14.109,0.00272136295436224,0.0255282285400904
14.1095,0.00277144689747682,0.0255231606940659
14.11,0.0028215003202761,0.0255179780275998
14.1105,0.00287152302073757,0.0255126805253643
14.111,0.00292151479703475,0.0255072681723224
14.1115,0.0029714754475385,0.025501740953729
14.112,0.00302140477081852,0.0254960988551308
14.1125,0.00307130256564316,0.0254903418623676
14.113,0.00312116863098081,0.0254844699615728
14.1135,0.00317100276600135,0.0254784831391737
14.114,0.00322080477007596,0.0254723813818928
14.1145,0.00327057444277853,0.0254661646767485
14.115,0.0033203115838871,0.0254598330110552
14.1155,0.0033700159933835,0.0254533863724249
14.116,0.0034196874714556,0.0254468247487675
14.1165,0.00346932581849704,0.025440148128292
14.117,0.00351893083510856,0.0254333564995071
14.1175,0.00356850232209946,0.0254264498512218
14.118,0.0036180400804874,0.0254194281725472
14.1185,0.0036675439114998,0.0254122914528964
14.119,0.00371701361657529,0.025405039681986
14.1195,0.00376644899736348,0.0253976728498371
14.12,0.00381584985572635,0.025390190946776
14.1205,0.00386521599373972,0.0253825939634352
14.121,0.00391454721369303,0.0253748818907547
14.1215,0.00396384331809074,0.0253670547199829
14.122,0.0040131041096537,0.0253591124426774
14.1225,0.00406232939131901,0.0253510550507067
14.123,0.00411151896624141,0.0253428825362507
14.1235,0.00416067263779467,0.0253345948918018
14.124,0.00420979020957137,0.0253261921101668
14.1245,0.00425887148538436,0.025317674184467
14.125,0.00430791626926807,0.0253090411081403
14.1255,0.00435692436547842,0.0253002928749416
14.126,0.00440589557849409,0.0252914294789449
14.1265,0.004454829713018,0.0252824509145434
14.127,0.00450372657397712,0.0252733571764521
14.1275,0.00455258596652378,0.0252641482597077
14.128,0.00460140769603711,0.0252548241596709
14.1285,0.00465019156812286,0.0252453848720272
14.129,0.00469893738861471,0.0252358303927884
14.1295,0.00474764496357574,0.0252261607182937
14.13,0.00479631409929818,0.0252163758452115
14.1305,0.0048449446023048,0.0252064757705404
14.131,0.00489353627935028,0.0251964604916105
14.1315,0.00494208893742083,0.0251863300060852
14.132,0.00499060238373645,0.0251760843119622
14.1325,0.00503907642575059,0.0251657234075754
14.133,0.00508751087115145,0.0251552472915958
14.1335,0.00513590552786339,0.0251446559630333
14.134,0.00518426020404673,0.0251339494212381
14.1345,0.0052325747080991,0.0251231276659025
14.135,0.00528084884865682,0.0251121906970615
14.1355,0.00532908243459468,0.0251011385150955
14.136,0.00537727527502733,0.025089971120731
14.1365,0.00542542717931061,0.0250786885150424
14.137,0.00547353795704133,0.0250672906994535
14.1375,0.0055216074180587,0.0250557776757395
14.138,0.00556963537244563,0.0250441494460278
14.1385,0.00561762163052848,0.0250324060128002
14.139,0.00566556600287854,0.0250205473788945
14.1395,0.00571346830031321,0.0250085735475056
14.14,0.00576132833389598,0.024996484522188
14.1405,0.00580914591493764,0.0249842803068565
14.141,0.00585692085499763,0.0249719609057886
14.1415,0.00590465296588393,0.0249595263236257
14.142,0.00595234205965431,0.0249469765653752
14.1425,0.00599998794861768,0.0249343116364117
14.143,0.00604759044533395,0.0249215315424791
14.1435,0.00609514936261524,0.0249086362896923
14.144,0.00614266451352736,0.0248956258845386
14.1445,0.00619013571138946,0.0248825003338798
14.145,0.0062375627697755,0.0248692596449536
14.1455,0.00628494550251545,0.0248559038253757
14.146,0.00633228372369512,0.0248424328831414
14.1465,0.00637957724765756,0.0248288468266273
14.147,0.00642682588900427,0.024815145664593
14.1475,0.00647402946259486,0.0248013294061835
14.148,0.00652118778354929,0.0247873980609299
14.1485,0.00656830066724733,0.0247733516387522
14.149,0.00661536792933003,0.0247591901499609
14.1495,0.00666238938570097,0.0247449136052581
14.15,0.006709364852526,0.0247305220157405
14.1505,0.00675629414623464,0.0247160153929001
14.151,0.0068031770835213,0.0247013937486269
14.1515,0.00685001348134515,0.02468665709521
14.152,0.0068968031569313,0.0246718054453402
14.1525,0.00694354592777229,0.0246568388121112
14.153,0.00699024161162766,0.024641757209022
14.1535,0.00703689002652539,0.0246265606499782
14.154,0.00708349099076315,0.0246112491492942
14.1545,0.00713004432290807,0.0245958227216953
14.155,0.00717654984179807,0.024580281382319
14.1555,0.00722300736654308,0.0245646251467172
14.156,0.0072694167165249,0.0245488540308583
14.1565,0.00731577771139843,0.0245329680511286
14.157,0.00736209017109298,0.0245169672243345
14.1575,0.00740835391581203,0.0245008515677042
14.158,0.00745456876603449,0.02448462109889
14.1585,0.00750073454251605,0.0244682758359695
14.159,0.00754685106628888,0.0244518157974482
14.1595,0.00759291815866293,0.024435241002261
14.16,0.00763893564122723,0.0244185514697739
14.1605,0.00768490333584957,0.0244017472197867
14.161,0.00773082106467791,0.0243848282725339
14.1615,0.00777668865014152,0.0243677946486872
14.162,0.00782250591495064,0.0243506463693574
14.1625,0.00786827268209856,0.024333383456096
14.163,0.00791398877486121,0.0243160059308974
14.1635,0.00795965401679847,0.0242985138162004
14.164,0.00800526823175535,0.0242809071348906
14.1645,0.00805083124386179,0.0242631859103018
14.165,0.00809634287753393,0.0242453501662184
14.1655,0.00814180295747535,0.0242273999268767
14.166,0.00818721130867678,0.0242093352169673
14.1665,0.00823256775641742,0.0241911560616367
14.167,0.00827787212626618,0.0241728624864891
14.1675,0.00832312424408134,0.0241544545175887
14.168,0.00836832393601192,0.0241359321814612
14.1685,0.00841347102849881,0.0241172955050957
14.169,0.00845856534827462,0.0240985445159465
14.1695,0.00850360672236483,0.0240796792419354
14.17,0.00854859497808908,0.0240606997114531
14.1705,0.00859352994306087,0.024041605953361
14.171,0.00863841144518887,0.0240223979969936
14.1715,0.00868323931267802,0.0240030758721595
14.172,0.0087280133740294,0.0239836396091442
14.1725,0.00877273345804138,0.0239640892387112
14.173,0.00881739939381086,0.0239444247921039
14.1735,0.00886201101073303,0.0239246463010478
14.174,0.00890656813850257,0.023904753797752
14.1745,0.00895107060711482,0.0238847473149109
14.175,0.00899551824686561,0.0238646268857065
14.1755,0.0090399108883524,0.0238443925438095
14.176,0.00908424836247551,0.0238240443233816
14.1765,0.00912853050043787,0.0238035822590771
14.177,0.00917275713374618,0.0237830063860447
14.1775,0.00921692809421215,0.0237623167399288
14.178,0.00926104321395206,0.0237415133568722
14.1785,0.00930510232538877,0.0237205962735168
14.179,0.00934910526125128,0.0236995655270061
14.1795,0.00939305185457594,0.0236784211549866
14.18,0.0094369419387076,0.0236571631956092
14.1805,0.00948077534729937,0.0236357916875315
14.181,0.00952455191431383,0.0236143066699191
14.1815,0.00956827147402414,0.0235927081824472
14.182,0.00961193386101382,0.0235709962653028
14.1825,0.00965553891017792,0.0235491709591855
14.183,0.00969908645672419,0.0235272323053098
14.1835,0.00974257633617278,0.0235051803454067
14.184,0.00978600838435744,0.0234830151217248
14.1845,0.00982938243742668,0.0234607366770324
14.185,0.00987269833184349,0.0234383450546191
14.1855,0.00991595590438649,0.0234158402982968
14.186,0.00995915499215109,0.0233932224524021
14.1865,0.0100022954325493,0.023370491561797
14.187,0.0100453770633106,0.0233476476718712
14.1875,0.0100883997224835,0.0233246908285431
14.188,0.010131363248435,0.0233016210782615
14.1885,0.0101742674798517,0.0232784384680071
14.189,0.0102171122557412,0.023255143045294
14.1895,0.0102598974154313,0.0232317348581709
14.19,0.010302622798572,0.0232082139552233
14.1905,0.0103452882451356,0.0231845803855737
14.191,0.0103878935954173,0.0231608341988842
14.1915,0.0104304386900358,0.0231369754453576
14.192,0.0104729233699346,0.023113004175738
14.1925,0.0105153474763817,0.0230889204413135
14.193,0.0105577108509707,0.0230647242939165
14.1935,0.010600013335622,0.0230404157859253
14.194,0.0106422547725823,0.0230159949702659
