time [s],position [m],elevation xf [m]
6.3715,-0.00307483746964948,0.000749815390465995
6.372,-0.00307851795518195,0.000750269724147553
6.3725,-0.00308219048892905,0.00075072229583187
6.373,-0.00308585492449815,0.000751173106595531
6.3735,-0.00308951111537368,0.000751622157463233
6.374,-0.00309315891491952,0.000752069449407668
6.3745,-0.0030967981763823,0.000752514983349146
6.375,-0.00310042875289394,0.000752958760155828
6.3755,-0.0031040504974747,0.000753400780643189
6.376,-0.00310766326303605,0.000753841045574157
6.3765,-0.00311126690238344,0.000754279555659017
6.377,-0.00311486126821916,0.000754716311554923
6.3775,-0.00311844621314549,0.000755151313866263
6.378,-0.00312202158966711,0.000755584563144159
6.3785,-0.00312558725019464,0.000756016059886577
6.379,-0.00312914304704693,0.000756445804538258
6.3795,-0.00313268883245439,0.000756873797490325
6.38,-0.00313622445856155,0.00075730003908075
6.3805,-0.00313974977743043,0.000757724529593691
6.381,-0.00314326464104286,0.000758147269259857
6.3815,-0.00314676890130408,0.000758568258256172
6.382,-0.00315026241004518,0.000758987496705878
6.3825,-0.00315374501902609,0.000759404984678436
6.383,-0.00315721657993874,0.000759820722189531
6.3835,-0.00316067694440997,0.000760234709200952
6.384,-0.00316412596400408,0.000760646945620567
6.3845,-0.00316756349022634,0.00076105743130243
6.385,-0.00317098937452559,0.000761466166046614
6.3855,-0.00317440346829738,0.000761873149599275
6.386,-0.00317780562288671,0.000762278381652686
6.3865,-0.00318119568959134,0.000762681861845249
6.387,-0.00318457351966429,0.000763083589761294
6.3875,-0.00318793896431735,0.000763483564931433
6.388,-0.00319129187472365,0.000763881786832288
6.3885,-0.00319463210202079,0.000764278254886886
6.389,-0.00319795949731395,0.000764672968464072
6.3895,-0.00320127391167861,0.000765065926879284
6.39,-0.00320457519616376,0.000765457129394234
6.3905,-0.00320786320179471,0.000765846575216747
6.391,-0.00321113777957647,0.000766234263501425
6.3915,-0.00321439878049621,0.000766620193349132
6.392,-0.00321764605552674,0.000767004363807409
6.3925,-0.00322087945562911,0.000767386773870457
6.393,-0.0032240988317561,0.000767767422479223
6.3935,-0.00322730403485484,0.000768146308521479
6.394,-0.00323049491587001,0.000768523430831925
6.3945,-0.0032336713257466,0.000768898788192491
6.395,-0.00323683311543367,0.000769272379332124
6.3955,-0.00323998013588627,0.000769644202927044
6.396,-0.00324311223806944,0.000770014257601238
6.3965,-0.00324622927296077,0.000770382541925772
6.397,-0.00324933109155352,0.000770749054419788
6.3975,-0.00325241754485971,0.000771113793550061
6.398,-0.00325548848391299,0.000771476757731559
6.3985,-0.00325854375977213,0.000771837945327224
6.399,-0.00326158322352339,0.000772197354648496
6.3995,-0.00326460672628417,0.000772554983955256
6.4,-0.00326761411920574,0.000772910831456068
6.4005,-0.00327060525347648,0.000773264895308297
6.401,-0.0032735799803247,0.000773617173618472
6.4015,-0.00327653815102193,0.000773967664442325
6.402,-0.00327947961688582,0.000774316365784902
6.4025,-0.00328240422928333,0.000774663275601153
6.403,-0.00328531183963364,0.000775008391795685
6.4035,-0.00328820229941143,0.000775351712223379
6.404,-0.00329107546014977,0.000775693234689128
6.4045,-0.00329393117344315,0.000776032956948668
6.405,-0.00329676929095082,0.000776370876708321
6.4055,-0.00329958966439944,0.00077670699162549
6.406,-0.00330239214558666,0.000777041299308854
6.4065,-0.00330517658638385,0.000777373797318447
6.407,-0.00330794283873913,0.000777704483166286
6.4075,-0.00331069075468069,0.000778033354316189
6.408,-0.00331342018631968,0.000778360408184551
6.4085,-0.00331613098585351,0.000778685642139904
6.409,-0.00331882300556867,0.000779009053504067
6.4095,-0.00332149609784394,0.000779330639551672
6.41,-0.00332415011515343,0.000779650397510939
6.4105,-0.00332678491006973,0.000779968324563635
6.411,-0.0033294003352671,0.000780284417845612
6.4115,-0.00333199624352413,0.000780598674447028
6.412,-0.00333457248772737,0.000780911091412624
6.4125,-0.00333712892087399,0.000781221665742096
6.413,-0.00333966539607505,0.0007815303943903
6.4135,-0.00334218176655875,0.000781837274267721
6.414,-0.00334467788567315,0.000782142302240705
6.4145,-0.00334715360688942,0.000782445475131789
6.415,-0.00334960878380515,0.000782746789720003
6.4155,-0.00335204327014712,0.000783046242741421
6.416,-0.00335445691977445,0.000783343830889187
6.4165,-0.003356849586682,0.000783639550814153
6.417,-0.00335922112500297,0.000783933399124972
6.4175,-0.00336157138901235,0.000784225372388776
6.418,-0.00336390023312976,0.000784515467131083
6.4185,-0.00336620751192298,0.000784803679836635
6.419,-0.00336849308011033,0.000785090006949441
6.4195,-0.00337075679256443,0.000785374444873357
6.42,-0.00337299850431493,0.000785656989972371
6.4205,-0.00337521807055176,0.000785937638570785
6.421,-0.00337741534662794,0.00078621638695408
6.4215,-0.00337959018806308,0.000786493231368848
6.422,-0.00338174245054612,0.00078676816802336
6.4225,-0.00338387198993858,0.000787041193088105
6.423,-0.00338597866227764,0.00078731230269579
6.4235,-0.00338806232377912,0.000787581492942227
6.424,-0.00339012283084077,0.000787848759886492
6.4245,-0.00339216004004505,0.000788114099551093
6.425,-0.00339417380816243,0.000788377507923103
6.4255,-0.00339616399215443,0.000788638980953604
6.426,-0.00339813044917667,0.000788898514558906
6.4265,-0.00340007303658195,0.000789156104620641
6.427,-0.00340199161192324,0.000789411746986205
6.4275,-0.00340388603295716,0.000789665437469151
6.428,-0.00340575615764632,0.000789917171849719
6.4285,-0.00340760184416293,0.00079016694587534
6.429,-0.0034094229508919,0.000790414755260742
6.4295,-0.0034112193364336,0.000790660595688592
6.43,-0.0034129908596071,0.000790904462810271
6.4305,-0.0034147373794532,0.000791146352245585
6.431,-0.00341645875523741,0.00079138625958385
6.4315,-0.00341815484645333,0.000791624180384124
6.432,-0.00341982551282519,0.000791860110175483
6.4325,-0.00342147061431138,0.000792094044457823
6.433,-0.00342309001110717,0.000792325978702041
6.4335,-0.00342468356364792,0.000792555908350493
6.434,-0.00342625113261221,0.000792783828817679
6.4345,-0.00342779257892464,0.00079300973549049
6.435,-0.00342930776375899,0.000793233623728777
6.4355,-0.00343079654854146,0.000793455488865749
6.436,-0.00343225879495331,0.000793675326208425
6.4365,-0.00343369436493426,0.000793893131038301
6.437,-0.00343510312068522,0.00079410889861157
6.4375,-0.00343648492467163,0.000794322624159564
6.438,-0.00343783963962618,0.000794534302889783
6.4385,-0.00343916712855201,0.000794743929985378
6.439,-0.00344046725472584,0.000794951500606611
6.4395,-0.00344173988170061,0.000795157009890672
6.44,-0.00344298487330884,0.000795360452952569
6.4405,-0.0034442020936655,0.000795561824885291
6.441,-0.00344539140717099,0.000795761120760451
6.4415,-0.00344655267851437,0.000795958335628898
6.442,-0.00344768577267596,0.000796153464520847
6.4425,-0.00344879055493065,0.000796346502446662
6.443,-0.00344986689085078,0.000796537444397144
6.4435,-0.00345091464630913,0.000796726285344246
6.444,-0.00345193368748199,0.000796913020241295
6.4445,-0.00345292388085204,0.000797097644023674
6.445,-0.00345388509321121,0.000797280151609203
6.4455,-0.00345481719166405,0.000797460537898594
6.446,-0.00345572004363014,0.0007976387977761
6.4465,-0.00345659351684766,0.000797814926109898
6.447,-0.00345743747937594,0.000797988917752355
6.4475,-0.00345825179959841,0.000798160767541075
6.448,-0.00345903634622585,0.000798330470298739
6.4485,-0.00345979098829888,0.000798498020834118
6.449,-0.00346051559519163,0.000798663413942128
6.4495,-0.00346121003661373,0.000798826644404609
6.45,-0.00346187418261406,0.000798987706990833
6.4505,-0.00346250790358319,0.000799146596457712
6.451,-0.00346311107025652,0.000799303307550458
6.4515,-0.00346368355371716,0.000799457835003145
6.452,-0.00346422522539881,0.00079961017353907
6.4525,-0.00346473595708878,0.000799760317871249
6.453,-0.00346521562093058,0.000799908262702881
6.4535,-0.00346566408942725,0.000800054002727849
6.454,-0.00346608123544385,0.000800197532631417
6.4545,-0.00346646693221085,0.000800338847090273
6.455,-0.0034668210533264,0.000800477940773181
6.4555,-0.00346714347275963,0.000800614808341881
6.456,-0.00346743406485333,0.000800749444450852
6.4565,-0.00346769270432711,0.000800881843748213
6.457,-0.00346791926627973,0.000801012000876105
6.4575,-0.0034681136261925,0.000801139910471408
6.458,-0.00346827565993171,0.00080126556716562
6.4585,-0.00346840524375184,0.000801388965585891
6.459,-0.00346850225429808,0.000801510100355217
6.4595,-0.0034685665686094,0.00080162896609301
6.46,-0.00346859806412113,0.000801745557415519
6.4605,-0.00346859661866802,0.000801859868936188
6.461,-0.00346856211048691,0.000801971895266352
6.4615,-0.00346849441821964,0.000802081631015465
6.462,-0.00346839342091568,0.000802189070791837
6.4625,-0.00346825899803517,0.000802294209202677
6.463,-0.00346809102945149,0.000802397040854918
6.4635,-0.00346788939545405,0.00080249756035535
6.464,-0.00346765397675136,0.000802595762311525
6.4645,-0.00346738465447327,0.00080269164133164
6.465,-0.00346708131017434,0.000802785192025464
6.4655,-0.00346674382583607,0.00080287640900445
6.466,-0.00346637208386996,0.000802965286882353
6.4665,-0.00346596596712017,0.000803051820275565
6.467,-0.00346552535886616,0.000803136003803697
6.4675,-0.00346505014282565,0.000803217832089789
6.468,-0.00346454020315709,0.000803297299760802
6.4685,-0.00346399542446238,0.000803374401448259
6.469,-0.00346341569178982,0.000803449131788477
6.4695,-0.00346280089063661,0.000803521485422951
6.47,-0.00346215090695163,0.000803591456998682
6.4705,-0.00346146562713789,0.000803659041169208
6.471,-0.00346074493805562,0.000803724232594015
6.4715,-0.00345998872702467,0.00080378702593977
6.472,-0.00345919688182709,0.000803847415880404
6.4725,-0.00345836929070998,0.000803905397097428
6.473,-0.00345750584238815,0.000803960964280577
6.4735,-0.00345660642604639,0.000804014112128001
6.474,-0.00345567093134279,0.000804064835346847
6.4745,-0.00345469924841062,0.000804113128653246
6.475,-0.00345369126786139,0.000804158986773329
6.4755,-0.0034526468807873,0.000804202404442988
6.476,-0.00345156597876394,0.000804243376408607
6.4765,-0.0034504484538528,0.000804281897427441
6.477,-0.0034492941986038,0.00080431796226783
6.4775,-0.00344810310605798,0.000804351565709567
6.478,-0.00344687506975001,0.000804382702544367
6.4785,-0.00344560998371074,0.000804411367576269
6.479,-0.00344430774246975,0.000804437555621884
6.4795,-0.00344296824105797,0.000804461261510687
6.48,-0.00344159137500997,0.000804482480085438
6.4805,-0.00344017704036675,0.000804501206202625
6.481,-0.00343872513367818,0.000804517434732817
6.4815,-0.00343723555200539,0.000804531160560636
6.482,-0.00343570819292342,0.000804542378585511
6.4825,-0.00343414295452364,0.000804551083721782
6.483,-0.00343253973541606,0.000804557270899196
6.4835,-0.00343089843473216,0.000804560935063037
6.484,-0.00342921895212704,0.000804562071174485
6.4845,-0.00342750118778201,0.000804560674210974
6.485,-0.00342574504240695,0.000804556739166628
6.4855,-0.00342395041724286,0.000804550261052248
6.486,-0.00342211721406422,0.000804541234895774
6.4865,-0.00342024533518124,0.000804529655742883
6.487,-0.00341833468344263,0.000804515518656641
6.4875,-0.00341638516223759,0.000804498818718323
6.488,-0.00341439667549855,0.000804479551027241
6.4885,-0.00341236912770321,0.000804457710701727
6.489,-0.00341030242387723,0.000804433292878624
6.4895,-0.00340819646959632,0.000804406292713993
6.49,-0.00340605117098875,0.0008043767053833
6.4905,-0.00340386643473758,0.000804344526081529
6.491,-0.0034016421680831,0.00080430975002363
6.4915,-0.00339937827882506,0.000804272372444767
6.492,-0.00339707467532491,0.000804232388600308
6.4925,-0.0033947312665083,0.000804189793766349
6.493,-0.00339234796186714,0.000804144583239904
6.4935,-0.00338992467146207,0.000804096752338823
6.494,-0.0033874613059247,0.000804046296402549
6.4945,-0.00338495777645955,0.000803993210791904
6.495,-0.00338241399484672,0.000803937490889436
6.4955,-0.00337982987344405,0.000803879132099766
6.496,-0.00337720532518896,0.000803818129849558
6.4965,-0.00337454026360109,0.000803754479587883
6.497,-0.00337183460278461,0.000803688176786278
6.4975,-0.00336908825742972,0.000803619216939241
6.498,-0.00336630114281549,0.000803547595563992
6.4985,-0.0033634731748118,0.000803473308200992
6.499,-0.00336060426988155,0.000803396350413831
6.4995,-0.00335769434508266,0.000803316717789962
6.5,-0.00335474331807037,0.000803234405939972
6.5005,-0.00335175110709943,0.000803149410498447
6.501,-0.00334871763102581,0.000803061727124093
6.5015,-0.00334564280930946,0.00080297135149943
6.502,-0.00334252656201576,0.000802878279331489
6.5025,-0.003339368809818,0.000802782506351441
6.503,-0.00333616947399931,0.000802684028315301
6.5035,-0.00333292847645477,0.000802582841003337
6.504,-0.00332964573969337,0.000802478940221094
6.5045,-0.00332632118684022,0.000802372321798567
6.505,-0.00332295474163837,0.000802262981591074
6.5055,-0.00331954632845096,0.000802150915478986
6.506,-0.00331609587226316,0.000802036119367904
6.5065,-0.00331260329868427,0.000801918589188903
6.507,-0.00330906853394955,0.000801798320898288
6.5075,-0.00330549150492226,0.000801675310478094
6.508,-0.00330187213909566,0.000801549553935987
6.5085,-0.00329821036459485,0.00080142104730518
6.509,-0.00329450611017886,0.000801289786644917
6.5095,-0.00329075930524243,0.000801155768040177
6.51,-0.00328696987981789,0.000801018987601824
6.5105,-0.00328313776457732,0.000800879441466845
6.511,-0.00327926289083407,0.000800737125798184
6.5115,-0.00327534519054498,0.000800592036785011
6.512,-0.00327138459631197,0.000800444170642519
6.5125,-0.00326738104138403,0.000800293523612255
6.513,-0.00326333445965906,0.000800140091961857
6.5135,-0.00325924478568567,0.000799983871985312
6.514,-0.00325511195466501,0.000799824860003059
6.5145,-0.00325093590245251,0.000799663052361634
6.515,-0.0032467165655597,0.000799498445434014
6.5155,-0.00324245388115608,0.000799331035619621
6.516,-0.00323814778707076,0.000799160819344215
6.5165,-0.00323379822179424,0.000798987793059902
6.517,-0.0032294051244803,0.000798811953245201
6.5175,-0.0032249684349474,0.000798633296405036
6.518,-0.00322048809368088,0.000798451819070625
6.5185,-0.00321596404183403,0.000798267517799721
6.519,-0.0032113962212304,0.00079808038917635
6.5195,-0.00320678457436508,0.000797890429810701
6.52,-0.00320212904440658,0.000797697636339543
6.5205,-0.00319742957519832,0.000797502005425614
6.521,-0.00319268611126042,0.000797303533758194
6.5215,-0.00318789859779123,0.000797102218052509
6.522,-0.00318306698066893,0.000796898055050175
6.5225,-0.0031781912064531,0.000796691041518521
6.523,-0.00317327122238667,0.000796481174251378
6.5235,-0.00316830697639688,0.000796268450068366
6.524,-0.00316329841709733,0.000796052865814901
6.5245,-0.00315824549378942,0.000795834418362579
6.525,-0.00315314815646362,0.000795613104608418
6.5255,-0.00314800635580144,0.000795388921475511
6.526,-0.00314282004317664,0.000795161865912314
6.5265,-0.00313758917065673,0.000794931934893019
6.527,-0.00313231369100455,0.000794699125417186
6.5275,-0.00312699355767978,0.000794463434509861
6.528,-0.00312162872484028,0.000794224859221268
6.5285,-0.00311621914734358,0.000793983396626981
6.529,-0.00311076478074828,0.000793739043827447
6.5295,-0.00310526558131579,0.000793491797948157
6.53,-0.00309972150601092,0.000793241656139676
6.5305,-0.00309413251250434,0.000792988615577057
6.531,-0.0030884985591731,0.000792732673460141
6.5315,-0.00308281960510232,0.000792473827013103
6.532,-0.00307709561008684,0.000792212073484944
6.5325,-0.00307132653463196,0.00079194741014835
6.533,-0.00306551233995511,0.000791679834300553
6.5335,-0.00305965298798722,0.000791409343262597
6.534,-0.0030537484413738,0.000791135934379442
6.5345,-0.00304779866347638,0.000790859605019697
6.535,-0.00304180361837384,0.000790580352575657
6.5355,-0.00303576327086338,0.000790298174462909
6.536,-0.00302967758646199,0.000790013068120367
6.5365,-0.00302354653140773,0.000789725031009968
6.537,-0.00301737007266081,0.000789434060616715
6.5375,-0.00301114817790473,0.000789140154448217
6.538,-0.00300488081554777,0.000788843310034888
6.5385,-0.00299856795472376,0.000788543524929595
6.539,-0.00299220956529354,0.000788240796707227
6.5395,-0.00298580561784594,0.000787935122964964
6.54,-0.00297935608369917,0.00078762650132192
6.5405,-0.00297286093490155,0.000787314929418878
6.541,-0.00296632014423293,0.000787000404918259
6.5415,-0.00295973368520559,0.000786682925503639
6.542,-0.00295310153206542,0.000786362488880037
6.5425,-0.00294642365979303,0.000786039092773355
6.543,-0.00293970004410464,0.000785712734930228
6.5435,-0.00293293066145315,0.000785383413117973
6.544,-0.00292611548902947,0.000785051125124227
6.5445,-0.00291925450476293,0.000784715868756894
6.545,-0.00291234768732283,0.000784377641843831
6.5455,-0.00290539501611913,0.000784036442232639
6.546,-0.00289839647130356,0.000783692267790582
6.5465,-0.00289135203377037,0.000783345116404203
6.547,-0.00288426168515743,0.000782994985979221
6.5475,-0.00287712540784721,0.000782641874440301
6.548,-0.00286994318496748,0.000782285779730839
6.5485,-0.00286271500039237,0.000781926699812654
6.549,-0.00285544083874317,0.000781564632665922
6.5495,-0.00284812068538926,0.000781199576288838
6.55,-0.00284075452644881,0.000780831528697424
6.5505,-0.00283334234878992,0.000780460487925296
6.551,-0.00282588414003098,0.000780086452023491
6.5515,-0.00281837988854205,0.0007797094190601
6.552,-0.00281082958344518,0.000779329387120144
6.5525,-0.00280323321461524,0.000778946354305346
6.553,-0.00279559077268115,0.000778560318733986
6.5535,-0.00278790224902595,0.000778171278540392
6.554,-0.002780167635788,0.000777779231874785
6.5545,-0.00277238692586161,0.000777384176903465
6.555,-0.00276456011289777,0.000776986111807724
6.5555,-0.00275668719130456,0.000776585034784627
6.556,-0.00274876815624817,0.000776180944045903
6.5565,-0.00274080300365353,0.000775773837818187
6.557,-0.00273279173020487,0.00077536371434257
6.5575,-0.00272473433334609,0.000774950571874524
6.558,-0.00271663081128199,0.000774534408683514
6.5585,-0.00270848116297841,0.000774115223052626
6.559,-0.00270028538816293,0.000773693013278777
6.5595,-0.0026920434873255,0.000773267777672013
6.56,-0.00268375546171884,0.000772839514555481
6.5605,-0.00267542131335933,0.000772408222265012
6.561,-0.00266704104502722,0.000771973899149252
6.5615,-0.00265861466026718,0.000771536543568845
6.562,-0.00265014216338903,0.000771096153896687
6.5625,-0.00264162355946806,0.000770652728517404
6.563,-0.00263305885434544,0.000770206265827235
6.5635,-0.00262444805462882,0.000769756764233683
6.564,-0.0026157911676927,0.000769304222155268
6.5645,-0.00260708820167907,0.000768848638021529
6.565,-0.00259833916549727,0.000768390010272222
6.5655,-0.00258954406882515,0.000767928337357735
6.566,-0.00258070292210888,0.000767463617738302
6.5665,-0.00257181573656346,0.000766995849884122
6.567,-0.00256288252417341,0.000766525032274869
6.5675,-0.00255390329769256,0.000766051163399562
6.568,-0.0025448780706447,0.000765574241756304
6.5685,-0.00253580685732405,0.000765094265851945
6.569,-0.00252668967279519,0.000764611234202057
6.5695,-0.00251752653289349,0.000764125145330495
6.57,-0.00250831745422562,0.000763635997769113
6.5705,-0.00249906245416948,0.000763143790057754
6.571,-0.00248976155087443,0.000762648520743811
6.5715,-0.00248041476326177,0.000762150188381881
6.572,-0.00247102211102499,0.000761648791534029
6.5725,-0.00246158361462955,0.000761144328768888
6.573,-0.00245209929531342,0.000760636798661889
6.5735,-0.00244256917508722,0.000760126199794882
6.574,-0.00243299327673413,0.000759612530755775
6.5745,-0.00242337162381039,0.000759095790138516
6.575,-0.00241370424064528,0.000758575976542733
6.5755,-0.00240399115234081,0.000758053088573552
6.576,-0.00239423238477269,0.000757527124841296
6.5765,-0.0023844279645896,0.000756998083961373
6.577,-0.00237457791921366,0.000756465964553845
6.5775,-0.00236468227684039,0.00075593076524357
6.578,-0.00235474106643881,0.000755392484659502
6.5785,-0.00234475431775132,0.000754851121434882
6.579,-0.00233472206129378,0.000754306674206785
6.5795,-0.00232464432835572,0.000753759141615926
6.58,-0.00231452115099983,0.000753208522306666
6.5805,-0.00230435256206232,0.00075265481492638
6.581,-0.00229413859515281,0.000752098018125651
6.5815,-0.00228387928465428,0.00075153813055789
6.582,-0.00227357466572269,0.000750975150879082
6.5825,-0.00226322477428738,0.00075040907774769
6.583,-0.00225282964705049,0.000749839909824237
6.5835,-0.00224238932148721,0.000749267645771593
6.584,-0.0022319038358454,0.000748692284254018
6.5845,-0.00222137322914558,0.000748113823937836
6.585,-0.00221079754118059,0.000747532263490617
6.5855,-0.00220017681251572,0.000746947601581094
6.586,-0.00218951108448807,0.00074635983687921
6.5865,-0.00217880039920675,0.000745768968055719
6.587,-0.00216804479955255,0.000745174993782153
6.5875,-0.00215724432917757,0.000744577912730305
6.588,-0.00214639903250492,0.000743977723572649
6.5885,-0.00213550895472877,0.000743374424981728
6.589,-0.00212457414181376,0.000742768015629967
6.5895,-0.00211359464049487,0.000742158494189723
6.59,-0.00210257049827708,0.00074154585933311
6.5905,-0.00209150176343487,0.000740930109731541
6.591,-0.00208038848501229,0.00074031124405596
6.5915,-0.00206923071282208,0.000739689260976508
6.592,-0.00205802849744575,0.000739064159162296
6.5925,-0.00204678189023292,0.000738435937281386
6.593,-0.00203549094330111,0.000737804594000577
6.5935,-0.00202415570953515,0.000737170127985473
6.594,-0.0020127762425868,0.000736532537899832
6.5945,-0.00200135259687452,0.000735891822406149
6.595,-0.00198988482758283,0.000735247980164801
6.5955,-0.00197837299066158,0.000734601009834456
6.596,-0.00196681714282629,0.000733950910071739
6.5965,-0.00195521734155646,0.000733297679531161
6.597,-0.00194357364509617,0.000732641316864925
6.5975,-0.00193188611245303,0.000731981820722846
6.598,-0.0019201548033976,0.000731319189752357
6.5985,-0.00190837977846283,0.000730653422598272
6.599,-0.00189656109894397,0.000729984517902771
6.5995,-0.00188469882689739,0.000729312474305246
6.6,-0.00187279302514014,0.000728637290442221
6.6005,-0.00186084375724966,0.000727958964947198
6.601,-0.00184885108756265,0.000727277496450865
6.6015,-0.00183681508117493,0.0007265928835806
6.602,-0.00182473580394042,0.000725905124960764
6.6025,-0.00181261332247074,0.000725214219212356
6.603,-0.00180044770413416,0.000724520164953081
6.6035,-0.00178823901705538,0.000723822960797254
6.604,-0.0017759873301146,0.000723122605355801
6.6045,-0.0017636927129466,0.000722419097236307
6.605,-0.00175135523594027,0.000721712435042466
6.6055,-0.001738974970238,0.000721002617374701
6.606,-0.00172655198773428,0.000720289642829668
6.6065,-0.00171408636107569,0.000719573510000395
6.607,-0.00170157816365967,0.000718854217476311
6.6075,-0.00168902746963381,0.000718131763842949
6.608,-0.00167643435389494,0.000717406147682304
6.6085,-0.0016637988920886,0.000716677367572552
6.609,-0.00165112116060763,0.000715945422088012
6.6095,-0.0016384012365921,0.000715210309799325
6.61,-0.00162563919792774,0.000714472029273414
6.6105,-0.00161283512324531,0.000713730579073308
6.611,-0.00159998909191981,0.000712985957758276
6.6115,-0.00158710118406943,0.000712238163883887
6.612,-0.00157417148055464,0.00071148719600195
6.6125,-0.00156120006297716,0.00071073305266059
6.613,-0.00154818701367944,0.000709975732404037
6.6135,-0.00153513241574294,0.000709215233773142
6.614,-0.00152203635298776,0.000708451555304884
6.6145,-0.00150889890997169,0.000707684695532834
6.615,-0.0014957201719886,0.000706914652986813
6.6155,-0.00148250022506785,0.000706141426193242
6.616,-0.00146923915597346,0.000705365013675168
6.6165,-0.00145593705220247,0.000704585413952006
6.617,-0.00144259400198448,0.000703802625540115
6.6175,-0.00142921009428008,0.00070301664695239
6.618,-0.00141578541878007,0.000702227476698561
6.6185,-0.00140232006590437,0.000701435113285412
6.619,-0.00138881412680059,0.000700639555216521
6.6195,-0.00137526769334326,0.000699840800992617
6.62,-0.00136168085813255,0.000699038849111401
6.6205,-0.00134805371449317,0.000698233698068042
6.621,-0.00133438635647297,0.000697425346354944
6.6215,-0.00132067887884203,0.000696613792461937
6.622,-0.0013069313770915,0.000695799034876506
6.6225,-0.00129314394743212,0.000694981072083848
6.623,-0.00127931668679312,0.000694159902566721
6.6235,-0.00126544969282122,0.000693335524806124
6.624,-0.00125154306387895,0.000692507937280808
6.6245,-0.00123759689904384,0.000691677138468045
6.625,-0.00122361129810687,0.000690843126843183
6.6255,-0.00120958636157115,0.00069000590088013
6.626,-0.00119552219065083,0.000689165459051579
6.6265,-0.00118141888726982,0.000688321799828759
6.627,-0.00116727655406009,0.00068747492168203
6.6275,-0.00115309529436065,0.000686624823080838
6.628,-0.00113887521221645,0.000685771502493811
6.6285,-0.00112461641237639,0.0006849149583892
6.629,-0.0011103190002922,0.000684055189234782
6.6295,-0.00109598308211752,0.000683192193498171
6.63,-0.00108160876470585,0.000682325969647092
6.6305,-0.00106719615560931,0.000681456516149295
6.631,-0.00105274536307772,0.000680583831473232
6.6315,-0.00103825649605637,0.000679707914087646
6.632,-0.0010237296641851,0.000678828762462411
6.6325,-0.00100916497779678,0.000677946375068141
6.633,-0.000994562547915768,0.000677060750376777
6.6335,-0.000979922486256202,0.000676171886862066
6.634,-0.000965244905221034,0.000675279782998998
6.6345,-0.000950529917900158,0.000674384437264748
6.635,-0.000935777638068808,0.000673485848138677
6.6355,-0.000920988180186323,0.000672584014102393
6.636,-0.000906161659394428,0.000671678933640422
6.6365,-0.000891298191515675,0.000670770605239979
6.637,-0.000876397893051834,0.000669859027391566
6.6375,-0.000861460881182728,0.0006689441985891
6.638,-0.000846487273763849,0.000668026117330074
6.6385,-0.000831477189325479,0.000667104782116147
6.639,-0.000816430747070809,0.000666180191453109
6.6395,-0.00080134806687422,0.000665252343851185
6.64,-0.000786229269279723,0.000664321237825548
6.6405,-0.000771074475499546,0.000663386871896328
6.641,-0.000755883807411894,0.000662449244589103
6.6415,-0.000740657387559933,0.000661508354435096
6.642,-0.000725395339149697,0.000660564199971435
6.6425,-0.000710097786048446,0.000659616779741656
6.643,-0.000694764852783142,0.000658666092295805
6.6435,-0.000679396664538533,0.000657712136190733
6.644,-0.000663993347155334,0.000656754909990634
6.6445,-0.000648555027128936,0.000655794412267064
6.645,-0.000633081831607235,0.000654830641599616
6.6455,-0.000617573888388916,0.000653863596575914
6.646,-0.000602031325921814,0.000652893275792206
6.6465,-0.00058645427330113,0.000651919677853515
6.647,-0.000570842860267431,0.000650942801374055
6.6475,-0.000555197217205039,0.000649962644977597
6.648,-0.00053951747514026,0.000648979207297806
6.6485,-0.000523803765739206,0.0006479924869785
6.649,-0.000508056221306492,0.000647002482674096
6.6495,-0.000492274974782872,0.000646009193050049
6.65,-0.000476460159743555,0.000645012616782962
6.6505,-0.000460611910396482,0.000644012752561237
6.651,-0.000444730361580388,0.000643009599085355
6.6515,-0.000428815648762437,0.000642003155068065
6.652,-0.000412867908037202,0.000640993419234954
6.6525,-0.000396887276124035,0.000639980390324838
6.653,-0.000380873890365265,0.000638964067090004
6.6535,-0.000364827888724508,0.000637944448296759
6.654,-0.00034874940978456,0.000636921532725689
6.6545,-0.000332638592745209,0.000635895319171971
6.655,-0.000316495577421764,0.000634865806446286
6.6555,-0.000300320504242774,0.000633832993374401
6.656,-0.000284113514247767,0.000632796878798218
6.6565,-0.00026787474908588,0.000631757461575968
6.657,-0.000251604351013416,0.000630714740582478
6.6575,-0.000235302462891855,0.00062966871470992
6.658,-0.000218969228185731,0.000628619382867897
6.6585,-0.00020260479096116,0.000627566743983845
6.659,-0.000186209295883018,0.00062651079700386
6.6595,-0.000169782888213063,0.000625451540892717
6.66,-0.000153325713808579,0.000624388974634466
6.6605,-0.000136837919119278,0.00062332309723276
6.661,-0.000120319651185728,0.000622253907711375
6.6615,-0.000103771057637408,0.000621181405114695
6.662,-8.71922866900562e-05,0.000620105588507756
6.6625,-7.05834871438985e-05,0.000619026456977459
6.663,-5.39448083818137e-05,0.000617944009632198
6.6635,-3.72764003664966e-05,0.000616858245602709
6.664,-2.05784136386571e-05,0.000615769164042582
6.6645,-3.85099931499879e-06,0.000614676764128342
6.665,1.29056909140467e-05,0.000613581045060253
6.6655,2.96915047867681e-05,0.000612482006062585
6.666,4.65062894719642e-05,0.000611379646384214
6.6665,6.33498915713288e-05,0.000610273965298902
6.667,8.02221571218888e-05,0.000609164962105798
6.6675,9.71229315977137e-05,0.000608052636129939
6.668,0.000114052059912567,0.000606936986722725
